Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2024-02-10T10:29:34.613+01:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Rail","","","(-2094, 78, 2264)
(-2094, 79, 2266)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2024-02-10T10:29:35.665+01:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Rail","","","(-2094, 77, 2261)
(-2094, 78, 2264)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2024-02-10T10:29:36.666+01:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Rail","","","(-2094, 77, 2258)
(-2094, 77, 2261)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2024-02-10T10:29:37.713+01:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Rail","","","(-2094, 76, 2254)
(-2094, 77, 2258)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2024-02-10T10:29:38.468+01:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Rail","","","(-2094, 75, 2252)
(-2094, 76, 2254)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2024-02-10T10:29:41.414+01:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Rail","","","(-2094, 75, 2226)
(-2094, 75, 2252)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2024-02-10T10:29:42.265+01:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Rail","","","(-2094, 74, 2224)
(-2094, 75, 2226)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2024-02-10T10:29:43.514+01:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Rail","","","(-2094, 74, 2218)
(-2094, 74, 2224)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2024-02-10T10:29:44.315+01:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Rail","","","(-2094, 73, 2216)
(-2094, 74, 2218)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2024-02-10T10:29:45.167+01:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Rail","","","(-2094, 73, 2214)
(-2094, 73, 2216)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
