Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2023-07-09T22:40:21.875+02:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-228, 80, 659)","EDIT","{
  ""sign_length0"": """",
  ""sign_length6"": """",
  ""sign_length1"": """",
  ""sign_length5"": """"
}","{
  ""sign_length0"": ""ARROW_UP_LEFT"",
  ""sign_length6"": ""ARROW_UP"",
  ""sign_length1"": ""XRL_1_TRAINS"",
  ""sign_length5"": ""LIGHT_RAIL_3_TRAINS_FLIPPED""
}"
"2023-07-09T22:40:46.061+02:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-228, 80, 659)","EDIT","{
  ""sign_length1"": ""XRL_1_TRAINS"",
  ""sign_length5"": ""LIGHT_RAIL_3_TRAINS_FLIPPED""
}","{
  ""sign_length1"": ""XRL_2_TRAINS"",
  ""sign_length5"": ""LIGHT_RAIL_1_TRAINS_FLIPPED""
}"
"2023-07-09T22:45:34.956+02:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-228, 80, 655)","EDIT","{
  ""sign_length0"": """"
}","{
  ""sign_length0"": ""ARROW_UP""
}"
"2023-07-09T22:45:47.510+02:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-228, 80, 655)","EDIT","{
  ""sign_length2"": """",
  ""sign_length6"": """",
  ""sign_length4"": """",
  ""sign_length1"": """",
  ""sign_length3"": """",
  ""sign_length5"": """"
}","{
  ""sign_length2"": ""ARROW_UP"",
  ""sign_length6"": ""ARROW_UP"",
  ""sign_length4"": ""ARROW_UP"",
  ""sign_length1"": ""ARROW_UP"",
  ""sign_length3"": ""ARROW_UP"",
  ""sign_length5"": ""ARROW_UP""
}"
"2023-07-09T22:48:24.236+02:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Depot","[7134014948532303213]","","","CREATE","{}","{
  ""id"": 7134014948532303213,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""x_min"": -267,
  ""z_min"": 684,
  ""x_max"": -228,
  ""z_max"": 672,
  ""route_ids"": [],
  ""use_real_time"": false,
  ""repeat_infinitely"": false,
  ""cruising_altitude"": 256,
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ],
  ""departures"": []
}"
"2023-07-09T22:48:54.961+02:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Depot","[7134014948532303213]","Spawn","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""Spawn"",
  ""color"": 13635371
}"
"2023-07-09T22:49:23.929+02:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Siding","[9191511918286256851]","2","","EDIT","{
  ""name"": ""1""
}","{
  ""name"": ""2""
}"
"2023-07-09T22:49:47.015+02:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Station","[6936723137410560823]","","","CREATE","{}","{
  ""id"": 6936723137410560823,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""x_min"": -182,
  ""z_min"": 669,
  ""x_max"": -148,
  ""z_max"": 642,
  ""zone"": 0,
  ""exits"": {}
}"
"2023-07-09T22:49:52.162+02:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Station","[6936723137410560823]","Blue archive","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""Blue archive"",
  ""color"": 11803469
}"
"2023-07-09T22:49:57.557+02:00","Cocam12345","e07e6e16-b0ba-4454-900c-65c7cb28e049","mtr.data.Platform","[728599220646900956]","","","EDIT","{
  ""name"": ""1""
}","{
  ""name"": """"
}"
